"","Hour","variable","value"
"872",8,"2016-11-06","80"
"873",9,"2016-11-06","70"
"874",10,"2016-11-06","64"
"875",11,"2016-11-06","61"
"876",12,"2016-11-06","58"
"877",13,"2016-11-06","53"
"878",14,"2016-11-06","55"
"879",15,"2016-11-06","57"
"880",16,"2016-11-06","60"
"881",17,"2016-11-06","67"
"882",18,"2016-11-06","75"
"883",19,"2016-11-06","80"
"884",20,"2016-11-06","86"
"885",21,"2016-11-06","90"
"886",22,"2016-11-06","86"
"887",23,"2016-11-06","89"
"888",24,"2016-11-06","95"
"889",1,"2016-11-07","96"
"890",2,"2016-11-07","97"
"891",3,"2016-11-07","95"
"892",4,"2016-11-07","97"
"893",5,"2016-11-07","97"
"894",6,"2016-11-07","97"
"895",7,"2016-11-07","97"
"896",8,"2016-11-07","89"
"897",9,"2016-11-07","72"
"898",10,"2016-11-07","60"
"899",11,"2016-11-07","53"
"900",12,"2016-11-07","51"
"901",13,"2016-11-07","53"
"902",14,"2016-11-07","58"
"903",15,"2016-11-07","56"
"904",16,"2016-11-07","59"
"905",17,"2016-11-07","64"
"906",18,"2016-11-07","72"
"907",19,"2016-11-07","80"
"908",20,"2016-11-07","83"
"909",21,"2016-11-07","91"
"910",22,"2016-11-07","90"
"911",23,"2016-11-07","92"
"912",24,"2016-11-07","91"
"913",1,"2016-11-08","91"
"914",2,"2016-11-08","92"
"915",3,"2016-11-08","86"
"916",4,"2016-11-08","91"
"917",5,"2016-11-08","94"
"918",6,"2016-11-08","93"
"919",7,"2016-11-08","89"
"920",8,"2016-11-08","X"
"921",9,"2016-11-08","68"
"922",10,"2016-11-08","58"
"923",11,"2016-11-08","56"
"924",12,"2016-11-08","52"
"925",13,"2016-11-08","52"
"926",14,"2016-11-08","58"
"927",15,"2016-11-08","51"
"928",16,"2016-11-08","57"
"929",17,"2016-11-08","68"
"930",18,"2016-11-08","77"
"931",19,"2016-11-08","78"
"932",20,"2016-11-08","79"
"933",21,"2016-11-08","82"
"934",22,"2016-11-08","83"
"935",23,"2016-11-08","86"
"936",24,"2016-11-08","85"
"937",1,"2016-11-09","84"
"938",2,"2016-11-09","87"
"939",3,"2016-11-09","91"
"940",4,"2016-11-09","93"
"941",5,"2016-11-09","91"
"942",6,"2016-11-09","88"
"943",7,"2016-11-09","86"
"944",8,"2016-11-09","79"
"945",9,"2016-11-09","73"
"946",10,"2016-11-09","69"
"947",11,"2016-11-09","65"
"948",12,"2016-11-09","62"
"949",13,"2016-11-09","59"
"950",14,"2016-11-09","57"
"951",15,"2016-11-09","55"
"952",16,"2016-11-09","58"
"953",17,"2016-11-09","67"
"954",18,"2016-11-09","70"
"955",19,"2016-11-09","72"
"956",20,"2016-11-09","X"
"957",21,"2016-11-09","78"
"958",22,"2016-11-09","80"
"959",23,"2016-11-09","78"
"960",24,"2016-11-09","82"
"961",1,"2016-11-10","87"
"962",2,"2016-11-10","92"
"963",3,"2016-11-10","87"
"964",4,"2016-11-10","89"
"965",5,"2016-11-10","85"
"966",6,"2016-11-10","83"
"967",7,"2016-11-10","82"
"968",8,"2016-11-10","80"
"969",9,"2016-11-10","78"
"970",10,"2016-11-10","73"
"971",11,"2016-11-10","72"
"972",12,"2016-11-10","70"
"973",13,"2016-11-10","67"
"974",14,"2016-11-10","68"
"975",15,"2016-11-10","74"
"976",16,"2016-11-10","76"
"977",17,"2016-11-10","77"
"978",18,"2016-11-10","77"
"979",19,"2016-11-10","79"
"980",20,"2016-11-10","82"
"981",21,"2016-11-10","84"
"982",22,"2016-11-10","87"
"983",23,"2016-11-10","90"
"984",24,"2016-11-10","93"
"985",1,"2016-11-11","95"
"986",2,"2016-11-11","94"
"987",3,"2016-11-11","95"
"988",4,"2016-11-11","95"
"989",5,"2016-11-11","96"
"990",6,"2016-11-11","96"
"991",7,"2016-11-11","96"
"992",8,"2016-11-11","92"
"993",9,"2016-11-11","84"
"994",10,"2016-11-11","75"
"995",11,"2016-11-11","65"
"996",12,"2016-11-11","64"
"997",13,"2016-11-11","65"
"998",14,"2016-11-11","63"
"999",15,"2016-11-11","68"
"1000",16,"2016-11-11","72"
"1001",17,"2016-11-11","74"
"1002",18,"2016-11-11","76"
"1003",19,"2016-11-11","83"
"1004",20,"2016-11-11","89"
"1005",21,"2016-11-11","87"
"1006",22,"2016-11-11","90"
"1007",23,"2016-11-11","86"
"1008",24,"2016-11-11","89"
"1009",1,"2016-11-12","88"
"1010",2,"2016-11-12","91"
"1011",3,"2016-11-12","X"
"1012",4,"2016-11-12","89"
"1013",5,"2016-11-12","92"
"1014",6,"2016-11-12","94"
"1015",7,"2016-11-12","94"
"1016",8,"2016-11-12","81"
"1017",9,"2016-11-12","70"
"1018",10,"2016-11-12","65"
"1019",11,"2016-11-12","59"
"1020",12,"2016-11-12","54"
"1021",13,"2016-11-12","54"
"1022",14,"2016-11-12","61"
"1023",15,"2016-11-12","66"
"1024",16,"2016-11-12","68"
"1025",17,"2016-11-12","69"
"1026",18,"2016-11-12","76"
"1027",19,"2016-11-12","74"
"1028",20,"2016-11-12","81"
"1029",21,"2016-11-12","85"
"1030",22,"2016-11-12","89"
"1031",23,"2016-11-12","95"
"1032",24,"2016-11-12","92"
"1033",1,"2016-11-13","94"
"1034",2,"2016-11-13","94"
"1035",3,"2016-11-13","96"
"1036",4,"2016-11-13","97"
"1037",5,"2016-11-13","97"
"1038",6,"2016-11-13","97"
"1039",7,"2016-11-13","97"
"1040",8,"2016-11-13","89"
"1041",9,"2016-11-13","78"
"1042",10,"2016-11-13","68"
"1043",11,"2016-11-13","65"
"1044",12,"2016-11-13","60"
"1045",13,"2016-11-13","57"
"1046",14,"2016-11-13","64"
"1047",15,"2016-11-13","65"
"1048",16,"2016-11-13","67"
"1049",17,"2016-11-13","76"
"1050",18,"2016-11-13","82"
"1051",19,"2016-11-13","88"
"1052",20,"2016-11-13","90"
"1053",21,"2016-11-13","94"
"1054",22,"2016-11-13","95"
"1055",23,"2016-11-13","96"
"1056",24,"2016-11-13","97"
"1057",1,"2016-11-14","97"
"1058",2,"2016-11-14","98"
"1059",3,"2016-11-14","97"
"1060",4,"2016-11-14","97"
"1061",5,"2016-11-14","97"
"1062",6,"2016-11-14","95"
"1063",7,"2016-11-14","93"
"1064",8,"2016-11-14","88"
"1065",9,"2016-11-14","79"
"1066",10,"2016-11-14","75"
"1067",11,"2016-11-14","72"
"1068",12,"2016-11-14","63"
"1069",13,"2016-11-14","59"
"1070",14,"2016-11-14","57"
"1071",15,"2016-11-14","69"
"1072",16,"2016-11-14","73"
"1073",17,"2016-11-14","76"
"1074",18,"2016-11-14","80"
"1075",19,"2016-11-14","80"
"1076",20,"2016-11-14","88"
"1077",21,"2016-11-14","90"
"1078",22,"2016-11-14","92"
"1079",23,"2016-11-14","X"
"1080",24,"2016-11-14","95"
"1081",1,"2016-11-15","96"
"1082",2,"2016-11-15","97"
"1083",3,"2016-11-15","97"
"1084",4,"2016-11-15","97"
"1085",5,"2016-11-15","97"
"1086",6,"2016-11-15","97"
"1087",7,"2016-11-15","97"
"1088",8,"2016-11-15","93"
"1089",9,"2016-11-15","88"
"1090",10,"2016-11-15","78"
"1091",11,"2016-11-15","73"
"1092",12,"2016-11-15","68"
"1093",13,"2016-11-15","67"
"1094",14,"2016-11-15","67"
"1095",15,"2016-11-15","72"
"1096",16,"2016-11-15","75"
"1097",17,"2016-11-15","79"
"1098",18,"2016-11-15","81"
"1099",19,"2016-11-15","84"
"1100",20,"2016-11-15","89"
"1101",21,"2016-11-15","92"
"1102",22,"2016-11-15","94"
"1103",23,"2016-11-15","94"
"1104",24,"2016-11-15","95"
"1105",1,"2016-11-16","95"
"1106",2,"2016-11-16","96"
"1107",3,"2016-11-16","96"
"1108",4,"2016-11-16","97"
"1109",5,"2016-11-16","97"
"1110",6,"2016-11-16","98"
"1111",7,"2016-11-16","98"
"1112",8,"2016-11-16","97"
"1113",9,"2016-11-16","89"
"1114",10,"2016-11-16","X"
"1115",11,"2016-11-16","64"
"1116",12,"2016-11-16","62"
"1117",13,"2016-11-16","60"
"1118",14,"2016-11-16","61"
"1119",15,"2016-11-16","66"
"1120",16,"2016-11-16","71"
"1121",17,"2016-11-16","80"
"1122",18,"2016-11-16","84"
"1123",19,"2016-11-16","87"
"1124",20,"2016-11-16","90"
"1125",21,"2016-11-16","93"
"1126",22,"2016-11-16","95"
"1127",23,"2016-11-16","97"
"1128",24,"2016-11-16","97"
"1129",1,"2016-11-17","97"
"1130",2,"2016-11-17","97"
"1131",3,"2016-11-17","97"
"1132",4,"2016-11-17","98"
"1133",5,"2016-11-17","97"
"1134",6,"2016-11-17","97"
"1135",7,"2016-11-17","97"
"1136",8,"2016-11-17","93"
"1137",9,"2016-11-17","84"
"1138",10,"2016-11-17","76"
"1139",11,"2016-11-17","72"
"1140",12,"2016-11-17","65"
"1141",13,"2016-11-17","64"
"1142",14,"2016-11-17","63"
"1143",15,"2016-11-17","X"
"1144",16,"2016-11-17","69"
"1145",17,"2016-11-17","76"
"1146",18,"2016-11-17","82"
"1147",19,"2016-11-17","87"
"1148",20,"2016-11-17","89"
"1149",21,"2016-11-17","93"
"1150",22,"2016-11-17","95"
"1151",23,"2016-11-17","96"
"1152",24,"2016-11-17","97"
"1153",1,"2016-11-18","97"
"1154",2,"2016-11-18","98"
"1155",3,"2016-11-18","98"
"1156",4,"2016-11-18","98"
"1157",5,"2016-11-18","98"
"1158",6,"2016-11-18","98"
"1159",7,"2016-11-18","98"
"1160",8,"2016-11-18","98"
"1161",9,"2016-11-18","92"
"1162",10,"2016-11-18","81"
"1163",11,"2016-11-18","72"
"1164",12,"2016-11-18","68"
"1165",13,"2016-11-18","63"
"1166",14,"2016-11-18","58"
"1167",15,"2016-11-18","61"
"1168",16,"2016-11-18","73"
"1169",17,"2016-11-18","X"
"1170",18,"2016-11-18","X"
"1171",19,"2016-11-18","X"
"1172",20,"2016-11-18","X"
"1173",21,"2016-11-18","93"
"1174",22,"2016-11-18","96"
"1175",23,"2016-11-18","96"
"1176",24,"2016-11-18","97"
"1177",1,"2016-11-19","97"
"1178",2,"2016-11-19","98"
"1179",3,"2016-11-19","98"
"1180",4,"2016-11-19","98"
"1181",5,"2016-11-19","97"
"1182",6,"2016-11-19","96"
"1183",7,"2016-11-19","94"
"1184",8,"2016-11-19","87"
"1185",9,"2016-11-19","76"
"1186",10,"2016-11-19","64"
"1187",11,"2016-11-19","55"
"1188",12,"2016-11-19","46"
"1189",13,"2016-11-19","49"
"1190",14,"2016-11-19","49"
"1191",15,"2016-11-19","50"
"1192",16,"2016-11-19","64"
"1193",17,"2016-11-19","69"
"1194",18,"2016-11-19","75"
"1195",19,"2016-11-19","80"
"1196",20,"2016-11-19","87"
"1197",21,"2016-11-19","88"
"1198",22,"2016-11-19","93"
"1199",23,"2016-11-19","83"
"1200",24,"2016-11-19","83"
"1201",1,"2016-11-20","79"
"1202",2,"2016-11-20","85"
"1203",3,"2016-11-20","85"
"1204",4,"2016-11-20","93"
"1205",5,"2016-11-20","91"
"1206",6,"2016-11-20","94"
"1207",7,"2016-11-20","96"
"1208",8,"2016-11-20","91"
"1209",9,"2016-11-20","77"
"1210",10,"2016-11-20","70"
"1211",11,"2016-11-20","X"
"1212",12,"2016-11-20","68"
"1213",13,"2016-11-20","79"
"1214",14,"2016-11-20","72"
"1215",15,"2016-11-20","75"
"1216",16,"2016-11-20","80"
"1217",17,"2016-11-20","87"
"1218",18,"2016-11-20","89"
"1219",19,"2016-11-20","83"
"1220",20,"2016-11-20","91"
"1221",21,"2016-11-20","88"
"1222",22,"2016-11-20","91"
"1223",23,"2016-11-20","92"
"1224",24,"2016-11-20","93"
"1225",1,"2016-11-21","94"
"1226",2,"2016-11-21","96"
"1227",3,"2016-11-21","94"
"1228",4,"2016-11-21","91"
"1229",5,"2016-11-21","91"
"1230",6,"2016-11-21","93"
"1231",7,"2016-11-21","93"
"1232",8,"2016-11-21","93"
"1233",9,"2016-11-21","87"
"1234",10,"2016-11-21","80"
"1235",11,"2016-11-21","73"
"1236",12,"2016-11-21","65"
"1237",13,"2016-11-21","65"
"1238",14,"2016-11-21","66"
"1239",15,"2016-11-21","70"
"1240",16,"2016-11-21","75"
"1241",17,"2016-11-21","76"
"1242",18,"2016-11-21","74"
"1243",19,"2016-11-21","77"
"1244",20,"2016-11-21","83"
"1245",21,"2016-11-21","87"
"1246",22,"2016-11-21","91"
"1247",23,"2016-11-21","94"
"1248",24,"2016-11-21","96"
"1249",1,"2016-11-22","97"
"1250",2,"2016-11-22","97"
"1251",3,"2016-11-22","97"
"1252",4,"2016-11-22","97"
"1253",5,"2016-11-22","97"
"1254",6,"2016-11-22","97"
"1255",7,"2016-11-22","97"
"1256",8,"2016-11-22","98"
"1257",9,"2016-11-22","97"
"1258",10,"2016-11-22","93"
"1259",11,"2016-11-22","90"
"1260",12,"2016-11-22","86"
"1261",13,"2016-11-22","79"
"1262",14,"2016-11-22","80"
"1263",15,"2016-11-22","81"
"1264",16,"2016-11-22","83"
"1265",17,"2016-11-22","87"
"1266",18,"2016-11-22","90"
"1267",19,"2016-11-22","91"
"1268",20,"2016-11-22","93"
"1269",21,"2016-11-22","95"
"1270",22,"2016-11-22","96"
"1271",23,"2016-11-22","97"
"1272",24,"2016-11-22","X"
"1273",1,"2016-11-23","97"
"1274",2,"2016-11-23","95"
"1275",3,"2016-11-23","96"
"1276",4,"2016-11-23","96"
"1277",5,"2016-11-23","97"
"1278",6,"2016-11-23","97"
"1279",7,"2016-11-23","98"
"1280",8,"2016-11-23","98"
"1281",9,"2016-11-23","98"
"1282",10,"2016-11-23","97"
"1283",11,"2016-11-23","97"
"1284",12,"2016-11-23","97"
"1285",13,"2016-11-23","95"
"1286",14,"2016-11-23","91"
"1287",15,"2016-11-23","83"
"1288",16,"2016-11-23","X"
"1289",17,"2016-11-23","85"
"1290",18,"2016-11-23","92"
"1291",19,"2016-11-23","96"
"1292",20,"2016-11-23","96"
"1293",21,"2016-11-23","95"
"1294",22,"2016-11-23","96"
"1295",23,"2016-11-23","97"
"1296",24,"2016-11-23","97"
"1297",1,"2016-11-24","96"
"1298",2,"2016-11-24","97"
"1299",3,"2016-11-24","95"
"1300",4,"2016-11-24","94"
"1301",5,"2016-11-24","95"
"1302",6,"2016-11-24","94"
"1303",7,"2016-11-24","93"
"1304",8,"2016-11-24","92"
"1305",9,"2016-11-24","87"
"1306",10,"2016-11-24","81"
"1307",11,"2016-11-24","77"
"1308",12,"2016-11-24","75"
"1309",13,"2016-11-24","69"
"1310",14,"2016-11-24","65"
"1311",15,"2016-11-24","66"
"1312",16,"2016-11-24","71"
"1313",17,"2016-11-24","75"
"1314",18,"2016-11-24","83"
"1315",19,"2016-11-24","85"
"1316",20,"2016-11-24","83"
"1317",21,"2016-11-24","86"
"1318",22,"2016-11-24","87"
"1319",23,"2016-11-24","85"
"1320",24,"2016-11-24","86"
"1321",1,"2016-11-25","87"
"1322",2,"2016-11-25","X"
"1323",3,"2016-11-25","89"
"1324",4,"2016-11-25","91"
"1325",5,"2016-11-25","95"
"1326",6,"2016-11-25","97"
"1327",7,"2016-11-25","98"
"1328",8,"2016-11-25","89"
"1329",9,"2016-11-25","80"
"1330",10,"2016-11-25","72"
"1331",11,"2016-11-25","68"
"1332",12,"2016-11-25","64"
"1333",13,"2016-11-25","61"
"1334",14,"2016-11-25","61"
"1335",15,"2016-11-25","65"
"1336",16,"2016-11-25","71"
"1337",17,"2016-11-25","76"
"1338",18,"2016-11-25","80"
"1339",19,"2016-11-25","85"
"1340",20,"2016-11-25","90"
"1341",21,"2016-11-25","90"
"1342",22,"2016-11-25","96"
"1343",23,"2016-11-25","97"
"1344",24,"2016-11-25","98"
"1345",1,"2016-11-26","97"
"1346",2,"2016-11-26","98"
"1347",3,"2016-11-26","98"
"1348",4,"2016-11-26","98"
"1349",5,"2016-11-26","98"
"1350",6,"2016-11-26","98"
"1351",7,"2016-11-26","98"
"1352",8,"2016-11-26","98"
"1353",9,"2016-11-26","85"
"1354",10,"2016-11-26","72"
"1355",11,"2016-11-26","70"
"1356",12,"2016-11-26","71"
"1357",13,"2016-11-26","73"
"1358",14,"2016-11-26","73"
"1359",15,"2016-11-26","75"
"1360",16,"2016-11-26","85"
"1361",17,"2016-11-26","90"
"1362",18,"2016-11-26","91"
"1363",19,"2016-11-26","91"
"1364",20,"2016-11-26","90"
"1365",21,"2016-11-26","88"
"1366",22,"2016-11-26","85"
"1367",23,"2016-11-26","83"
"1368",24,"2016-11-26","91"
"1369",1,"2016-11-27","90"
"1370",2,"2016-11-27","91"
"1371",3,"2016-11-27","91"
"1372",4,"2016-11-27","90"
"1373",5,"2016-11-27","94"
"1374",6,"2016-11-27","95"
"1375",7,"2016-11-27","90"
"1376",8,"2016-11-27","93"
"1377",9,"2016-11-27","96"
"1378",10,"2016-11-27","96"
"1379",11,"2016-11-27","95"
"1380",12,"2016-11-27","96"
"1381",13,"2016-11-27","94"
"1382",14,"2016-11-27","92"
"1383",15,"2016-11-27","X"
"1384",16,"2016-11-27","96"
"1385",17,"2016-11-27","96"
"1386",18,"2016-11-27","97"
"1387",19,"2016-11-27","97"
"1388",20,"2016-11-27","98"
"1389",21,"2016-11-27","X"
"1390",22,"2016-11-27","98"
"1391",23,"2016-11-27","98"
"1392",24,"2016-11-27","98"
"1393",1,"2016-11-28","97"
"1394",2,"2016-11-28","98"
"1395",3,"2016-11-28","97"
"1396",4,"2016-11-28","97"
"1397",5,"2016-11-28","97"
"1398",6,"2016-11-28","98"
"1399",7,"2016-11-28","98"
"1400",8,"2016-11-28","97"
"1401",9,"2016-11-28","93"
"1402",10,"2016-11-28","85"
"1403",11,"2016-11-28","84"
"1404",12,"2016-11-28","83"
"1405",13,"2016-11-28","80"
"1406",14,"2016-11-28","75"
"1407",15,"2016-11-28","78"
"1408",16,"2016-11-28","82"
"1409",17,"2016-11-28","91"
"1410",18,"2016-11-28","96"
"1411",19,"2016-11-28","96"
"1412",20,"2016-11-28","97"
"1413",21,"2016-11-28","90"
"1414",22,"2016-11-28","92"
"1415",23,"2016-11-28","94"
"1416",24,"2016-11-28","97"
"1417",1,"2016-11-29","97"
"1418",2,"2016-11-29","98"
"1419",3,"2016-11-29","98"
"1420",4,"2016-11-29","X"
"1421",5,"2016-11-29","98"
"1422",6,"2016-11-29","97"
"1423",7,"2016-11-29","97"
"1424",8,"2016-11-29","97"
"1425",9,"2016-11-29","87"
"1426",10,"2016-11-29","77"
"1427",11,"2016-11-29","77"
"1428",12,"2016-11-29","67"
"1429",13,"2016-11-29","67"
"1430",14,"2016-11-29","68"
"1431",15,"2016-11-29","71"
"1432",16,"2016-11-29","74"
"1433",17,"2016-11-29","78"
"1434",18,"2016-11-29","80"
"1435",19,"2016-11-29","84"
"1436",20,"2016-11-29","X"
"1437",21,"2016-11-29","92"
"1438",22,"2016-11-29","90"
"1439",23,"2016-11-29","95"
"1440",24,"2016-11-29","94"
"1441",1,"2016-11-30","X"
"1442",2,"2016-11-30","93"
"1443",3,"2016-11-30","93"
"1444",4,"2016-11-30","93"
"1445",5,"2016-11-30","91"
"1446",6,"2016-11-30","93"
"1447",7,"2016-11-30","92"
"1448",8,"2016-11-30","93"
"1449",9,"2016-11-30","89"
"1450",10,"2016-11-30","83"
"1451",11,"2016-11-30","76"
"1452",12,"2016-11-30","75"
"1453",13,"2016-11-30","78"
"1454",14,"2016-11-30","76"
"1455",15,"2016-11-30","78"
"1456",16,"2016-11-30","81"
"1457",17,"2016-11-30","89"
"1458",18,"2016-11-30","91"
"1459",19,"2016-11-30","92"
"1460",20,"2016-11-30","90"
"1461",21,"2016-11-30","94"
"1462",22,"2016-11-30","96"
"1463",23,"2016-11-30","96"
"1464",24,"2016-11-30","97"
"1465",1,"2016-12-01","97"
"1466",2,"2016-12-01","97"
"1467",3,"2016-12-01","98"
"1468",4,"2016-12-01","98"
"1469",5,"2016-12-01","98"
"1470",6,"2016-12-01","X"
"1471",7,"2016-12-01","97"
"1472",8,"2016-12-01","95"
"1473",9,"2016-12-01","85"
"1474",10,"2016-12-01","80"
"1475",11,"2016-12-01","77"
"1476",12,"2016-12-01","74"
"1477",13,"2016-12-01","71"
"1478",14,"2016-12-01","71"
"1479",15,"2016-12-01","71"
"1480",16,"2016-12-01","74"
"1481",17,"2016-12-01","79"
"1482",18,"2016-12-01","83"
"1483",19,"2016-12-01","85"
"1484",20,"2016-12-01","88"
"1485",21,"2016-12-01","89"
"1486",22,"2016-12-01","90"
"1487",23,"2016-12-01","90"
"1488",24,"2016-12-01","92"
"1489",1,"2016-12-02","92"
"1490",2,"2016-12-02","95"
"1491",3,"2016-12-02","93"
"1492",4,"2016-12-02","95"
"1493",5,"2016-12-02","95"
"1494",6,"2016-12-02","93"
"1495",7,"2016-12-02","93"
"1496",8,"2016-12-02","89"
"1497",9,"2016-12-02","84"
"1498",10,"2016-12-02","76"
"1499",11,"2016-12-02","74"
"1500",12,"2016-12-02","71"
"1501",13,"2016-12-02","X"
"1502",14,"2016-12-02","67"
"1503",15,"2016-12-02","72"
"1504",16,"2016-12-02","74"
"1505",17,"2016-12-02","77"
"1506",18,"2016-12-02","82"
"1507",19,"2016-12-02","84"
"1508",20,"2016-12-02","88"
"1509",21,"2016-12-02","90"
"1510",22,"2016-12-02","93"
"1511",23,"2016-12-02","94"
"1512",24,"2016-12-02","95"
"1513",1,"2016-12-03","96"
"1514",2,"2016-12-03","97"
"1515",3,"2016-12-03","97"
"1516",4,"2016-12-03","98"
"1517",5,"2016-12-03","X"
"1518",6,"2016-12-03","98"
"1519",7,"2016-12-03","98"
"1520",8,"2016-12-03","96"
"1521",9,"2016-12-03","85"
"1522",10,"2016-12-03","77"
"1523",11,"2016-12-03","72"
"1524",12,"2016-12-03","67"
"1525",13,"2016-12-03","66"
"1526",14,"2016-12-03","61"
"1527",15,"2016-12-03","61"
"1528",16,"2016-12-03","71"
"1529",17,"2016-12-03","80"
"1530",18,"2016-12-03","86"
"1531",19,"2016-12-03","90"
"1532",20,"2016-12-03","93"
"1533",21,"2016-12-03","95"
"1534",22,"2016-12-03","97"
"1535",23,"2016-12-03","97"
"1536",24,"2016-12-03","98"
"1537",1,"2016-12-04","98"
"1538",2,"2016-12-04","99"
"1539",3,"2016-12-04","99"
"1540",4,"2016-12-04","99"
"1541",5,"2016-12-04","99"
"1542",6,"2016-12-04","99"
"1543",7,"2016-12-04","99"
"1544",8,"2016-12-04","99"
"1545",9,"2016-12-04","99"
"1546",10,"2016-12-04","85"
"1547",11,"2016-12-04","75"
"1548",12,"2016-12-04","71"
"1549",13,"2016-12-04","66"
"1550",14,"2016-12-04","66"
"1551",15,"2016-12-04","62"
"1552",16,"2016-12-04","80"
"1553",17,"2016-12-04","86"
"1554",18,"2016-12-04","89"
"1555",19,"2016-12-04","90"
"1556",20,"2016-12-04","93"
"1557",21,"2016-12-04","96"
"1558",22,"2016-12-04","97"
"1559",23,"2016-12-04","98"
"1560",24,"2016-12-04","99"
"1561",1,"2016-12-05","99"
"1562",2,"2016-12-05","99"
"1563",3,"2016-12-05","99"
"1564",4,"2016-12-05","99"
"1565",5,"2016-12-05","99"
"1566",6,"2016-12-05","99"
"1567",7,"2016-12-05","99"
"1568",8,"2016-12-05","99"
"1569",9,"2016-12-05","99"
"1570",10,"2016-12-05","99"
"1571",11,"2016-12-05","84"
"1572",12,"2016-12-05","75"
"1573",13,"2016-12-05","67"
"1574",14,"2016-12-05","68"
"1575",15,"2016-12-05","72"
"1576",16,"2016-12-05","80"
"1577",17,"2016-12-05","82"
"1578",18,"2016-12-05","84"
"1579",19,"2016-12-05","85"
"1580",20,"2016-12-05","87"
"1581",21,"2016-12-05","88"
"1582",22,"2016-12-05","89"
"1583",23,"2016-12-05","89"
"1584",24,"2016-12-05","89"
"1585",1,"2016-12-06","89"
"1586",2,"2016-12-06","87"
"1587",3,"2016-12-06","84"
"1588",4,"2016-12-06","86"
"1589",5,"2016-12-06","86"
"1590",6,"2016-12-06","84"
"1591",7,"2016-12-06","78"
"1592",8,"2016-12-06","78"
"1593",9,"2016-12-06","75"
"1594",10,"2016-12-06","72"
"1595",11,"2016-12-06","69"
"1596",12,"2016-12-06","69"
"1597",13,"2016-12-06","67"
"1598",14,"2016-12-06","69"
"1599",15,"2016-12-06","68"
"1600",16,"2016-12-06","67"
"1601",17,"2016-12-06","70"
"1602",18,"2016-12-06","74"
"1603",19,"2016-12-06","70"
"1604",20,"2016-12-06","73"
"1605",21,"2016-12-06","74"
"1606",22,"2016-12-06","74"
"1607",23,"2016-12-06","76"
"1608",24,"2016-12-06","82"
"1609",1,"2016-12-07","87"
"1610",2,"2016-12-07","84"
"1611",3,"2016-12-07","82"
"1612",4,"2016-12-07","83"
"1613",5,"2016-12-07","X"
"1614",6,"2016-12-07","91"
"1615",7,"2016-12-07","88"
"1616",8,"2016-12-07","83"
"1617",9,"2016-12-07","78"
"1618",10,"2016-12-07","73"
"1619",11,"2016-12-07","70"
"1620",12,"2016-12-07","66"
"1621",13,"2016-12-07","69"
"1622",14,"2016-12-07","69"
"1623",15,"2016-12-07","67"
"1624",16,"2016-12-07","69"
"1625",17,"2016-12-07","76"
"1626",18,"2016-12-07","78"
"1627",19,"2016-12-07","80"
"1628",20,"2016-12-07","83"
"1629",21,"2016-12-07","86"
"1630",22,"2016-12-07","88"
"1631",23,"2016-12-07","88"
"1632",24,"2016-12-07","91"
"1633",1,"2016-12-08","88"
"1634",2,"2016-12-08","86"
"1635",3,"2016-12-08","87"
"1636",4,"2016-12-08","90"
"1637",5,"2016-12-08","89"
"1638",6,"2016-12-08","91"
"1639",7,"2016-12-08","93"
"1640",8,"2016-12-08","90"
"1641",9,"2016-12-08","85"
"1642",10,"2016-12-08","81"
"1643",11,"2016-12-08","73"
"1644",12,"2016-12-08","68"
"1645",13,"2016-12-08","64"
"1646",14,"2016-12-08","61"
"1647",15,"2016-12-08","60"
"1648",16,"2016-12-08","68"
"1649",17,"2016-12-08","X"
"1650",18,"2016-12-08","83"
"1651",19,"2016-12-08","88"
"1652",20,"2016-12-08","91"
"1653",21,"2016-12-08","94"
"1654",22,"2016-12-08","95"
"1655",23,"2016-12-08","97"
"1656",24,"2016-12-08","98"
"1657",1,"2016-12-09","99"
"1658",2,"2016-12-09","99"
"1659",3,"2016-12-09","99"
"1660",4,"2016-12-09","99"
"1661",5,"2016-12-09","99"
"1662",6,"2016-12-09","99"
"1663",7,"2016-12-09","99"
"1664",8,"2016-12-09","99"
"1665",9,"2016-12-09","91"
"1666",10,"2016-12-09","82"
"1667",11,"2016-12-09","72"
"1668",12,"2016-12-09","70"
"1669",13,"2016-12-09","64"
"1670",14,"2016-12-09","58"
"1671",15,"2016-12-09","58"
"1672",16,"2016-12-09","61"
"1673",17,"2016-12-09","74"
"1674",18,"2016-12-09","81"
"1675",19,"2016-12-09","88"
"1676",20,"2016-12-09","91"
"1677",21,"2016-12-09","93"
"1678",22,"2016-12-09","95"
"1679",23,"2016-12-09","98"
"1680",24,"2016-12-09","99"
"1681",1,"2016-12-10","99"
"1682",2,"2016-12-10","99"
"1683",3,"2016-12-10","99"
"1684",4,"2016-12-10","99"
"1685",5,"2016-12-10","99"
"1686",6,"2016-12-10","99"
"1687",7,"2016-12-10","99"
"1688",8,"2016-12-10","99"
"1689",9,"2016-12-10","79"
"1690",10,"2016-12-10","72"
"1691",11,"2016-12-10","66"
"1692",12,"2016-12-10","60"
"1693",13,"2016-12-10","55"
"1694",14,"2016-12-10","66"
"1695",15,"2016-12-10","67"
"1696",16,"2016-12-10","68"
"1697",17,"2016-12-10","76"
"1698",18,"2016-12-10","82"
"1699",19,"2016-12-10","86"
"1700",20,"2016-12-10","90"
"1701",21,"2016-12-10","96"
