"","Hour","variable","value"
"775",7,"2016-11-02","19.5"
"776",8,"2016-11-02","22.3"
"777",9,"2016-11-02","23.7"
"778",10,"2016-11-02","X"
"779",11,"2016-11-02","26.8"
"780",12,"2016-11-02","28.0"
"781",13,"2016-11-02","28.3"
"782",14,"2016-11-02","28.8"
"783",15,"2016-11-02","27.8"
"784",16,"2016-11-02","26.0"
"785",17,"2016-11-02","24.0"
"786",18,"2016-11-02","22.6"
"787",19,"2016-11-02","21.8"
"788",20,"2016-11-02","20.7"
"789",21,"2016-11-02","20.5"
"790",22,"2016-11-02","20.4"
"791",23,"2016-11-02","20.3"
"792",24,"2016-11-02","19.9"
"793",1,"2016-11-03","19.6"
"794",2,"2016-11-03","19.2"
"795",3,"2016-11-03","18.8"
"796",4,"2016-11-03","18.7"
"797",5,"2016-11-03","19.2"
"798",6,"2016-11-03","19.2"
"799",7,"2016-11-03","19.7"
"800",8,"2016-11-03","21.4"
"801",9,"2016-11-03","23.0"
"802",10,"2016-11-03","25.8"
"803",11,"2016-11-03","27.6"
"804",12,"2016-11-03","28.5"
"805",13,"2016-11-03","28.2"
"806",14,"2016-11-03","28.6"
"807",15,"2016-11-03","27.8"
"808",16,"2016-11-03","27.0"
"809",17,"2016-11-03","25.8"
"810",18,"2016-11-03","23.9"
"811",19,"2016-11-03","24.1"
"812",20,"2016-11-03","23.7"
"813",21,"2016-11-03","23.1"
"814",22,"2016-11-03","22.0"
"815",23,"2016-11-03","20.6"
"816",24,"2016-11-03","20.5"
"817",1,"2016-11-04","20.0"
"818",2,"2016-11-04","19.2"
"819",3,"2016-11-04","18.8"
"820",4,"2016-11-04","18.5"
"821",5,"2016-11-04","18.9"
"822",6,"2016-11-04","18.4"
"823",7,"2016-11-04","19.4"
"824",8,"2016-11-04","X"
"825",9,"2016-11-04","25.8"
"826",10,"2016-11-04","27.2"
"827",11,"2016-11-04","29.0"
"828",12,"2016-11-04","29.0"
"829",13,"2016-11-04","30.0"
"830",14,"2016-11-04","28.1"
"831",15,"2016-11-04","29.5"
"832",16,"2016-11-04","28.5"
"833",17,"2016-11-04","26.2"
"834",18,"2016-11-04","24.3"
"835",19,"2016-11-04","22.5"
"836",20,"2016-11-04","22.5"
"837",21,"2016-11-04","21.1"
"838",22,"2016-11-04","20.7"
"839",23,"2016-11-04","20.7"
"840",24,"2016-11-04","19.6"
"841",1,"2016-11-05","19.5"
"842",2,"2016-11-05","20.4"
"843",3,"2016-11-05","19.8"
"844",4,"2016-11-05","19.6"
"845",5,"2016-11-05","18.9"
"846",6,"2016-11-05","19.3"
"847",7,"2016-11-05","20.6"
"848",8,"2016-11-05","22.9"
"849",9,"2016-11-05","25.2"
"850",10,"2016-11-05","27.7"
"851",11,"2016-11-05","28.4"
"852",12,"2016-11-05","29.4"
"853",13,"2016-11-05","30.5"
"854",14,"2016-11-05","29.1"
"855",15,"2016-11-05","28.3"
"856",16,"2016-11-05","27.5"
"857",17,"2016-11-05","25.4"
"858",18,"2016-11-05","23.9"
"859",19,"2016-11-05","23.2"
"860",20,"2016-11-05","22.4"
"861",21,"2016-11-05","21.8"
"862",22,"2016-11-05","X"
"863",23,"2016-11-05","20.8"
"864",24,"2016-11-05","21.0"
"865",1,"2016-11-06","21.1"
"866",2,"2016-11-06","20.9"
"867",3,"2016-11-06","20.7"
"868",4,"2016-11-06","21.0"
"869",5,"2016-11-06","21.1"
"870",6,"2016-11-06","21.0"
"871",7,"2016-11-06","21.5"
"872",8,"2016-11-06","23.7"
"873",9,"2016-11-06","26.6"
"874",10,"2016-11-06","28.0"
"875",11,"2016-11-06","28.1"
"876",12,"2016-11-06","29.7"
"877",13,"2016-11-06","30.0"
"878",14,"2016-11-06","30.5"
"879",15,"2016-11-06","29.3"
"880",16,"2016-11-06","28.7"
"881",17,"2016-11-06","26.8"
"882",18,"2016-11-06","25.3"
"883",19,"2016-11-06","24.4"
"884",20,"2016-11-06","23.3"
"885",21,"2016-11-06","22.4"
"886",22,"2016-11-06","22.9"
"887",23,"2016-11-06","22.6"
"888",24,"2016-11-06","21.6"
"889",1,"2016-11-07","21.5"
"890",2,"2016-11-07","21.0"
"891",3,"2016-11-07","21.1"
"892",4,"2016-11-07","20.2"
"893",5,"2016-11-07","20.7"
"894",6,"2016-11-07","20.6"
"895",7,"2016-11-07","21.1"
"896",8,"2016-11-07","24.0"
"897",9,"2016-11-07","26.8"
"898",10,"2016-11-07","28.4"
"899",11,"2016-11-07","29.5"
"900",12,"2016-11-07","30.6"
"901",13,"2016-11-07","30.1"
"902",14,"2016-11-07","28.4"
"903",15,"2016-11-07","29.5"
"904",16,"2016-11-07","28.8"
"905",17,"2016-11-07","26.7"
"906",18,"2016-11-07","25.4"
"907",19,"2016-11-07","24.1"
"908",20,"2016-11-07","23.7"
"909",21,"2016-11-07","22.3"
"910",22,"2016-11-07","22.1"
"911",23,"2016-11-07","21.6"
"912",24,"2016-11-07","21.6"
"913",1,"2016-11-08","21.7"
"914",2,"2016-11-08","21.7"
"915",3,"2016-11-08","21.9"
"916",4,"2016-11-08","21.1"
"917",5,"2016-11-08","20.6"
"918",6,"2016-11-08","20.7"
"919",7,"2016-11-08","21.4"
"920",8,"2016-11-08","X"
"921",9,"2016-11-08","26.8"
"922",10,"2016-11-08","28.6"
"923",11,"2016-11-08","29.1"
"924",12,"2016-11-08","29.9"
"925",13,"2016-11-08","30.2"
"926",14,"2016-11-08","29.4"
"927",15,"2016-11-08","30.2"
"928",16,"2016-11-08","28.3"
"929",17,"2016-11-08","26.6"
"930",18,"2016-11-08","24.7"
"931",19,"2016-11-08","23.8"
"932",20,"2016-11-08","22.4"
"933",21,"2016-11-08","21.8"
"934",22,"2016-11-08","21.5"
"935",23,"2016-11-08","20.8"
"936",24,"2016-11-08","20.8"
"937",1,"2016-11-09","20.6"
"938",2,"2016-11-09","20.0"
"939",3,"2016-11-09","19.4"
"940",4,"2016-11-09","19.1"
"941",5,"2016-11-09","19.2"
"942",6,"2016-11-09","19.0"
"943",7,"2016-11-09","19.3"
"944",8,"2016-11-09","20.9"
"945",9,"2016-11-09","23.1"
"946",10,"2016-11-09","25.2"
"947",11,"2016-11-09","26.7"
"948",12,"2016-11-09","27.4"
"949",13,"2016-11-09","27.7"
"950",14,"2016-11-09","28.7"
"951",15,"2016-11-09","28.8"
"952",16,"2016-11-09","27.8"
"953",17,"2016-11-09","25.5"
"954",18,"2016-11-09","23.7"
"955",19,"2016-11-09","22.5"
"956",20,"2016-11-09","X"
"957",21,"2016-11-09","20.5"
"958",22,"2016-11-09","20.2"
"959",23,"2016-11-09","20.5"
"960",24,"2016-11-09","20.3"
"961",1,"2016-11-10","19.9"
"962",2,"2016-11-10","19.4"
"963",3,"2016-11-10","20.1"
"964",4,"2016-11-10","19.9"
"965",5,"2016-11-10","19.9"
"966",6,"2016-11-10","19.9"
"967",7,"2016-11-10","20.4"
"968",8,"2016-11-10","20.9"
"969",9,"2016-11-10","21.8"
"970",10,"2016-11-10","23.5"
"971",11,"2016-11-10","24.7"
"972",12,"2016-11-10","25.5"
"973",13,"2016-11-10","26.5"
"974",14,"2016-11-10","26.0"
"975",15,"2016-11-10","23.9"
"976",16,"2016-11-10","23.1"
"977",17,"2016-11-10","22.8"
"978",18,"2016-11-10","22.1"
"979",19,"2016-11-10","21.2"
"980",20,"2016-11-10","20.4"
"981",21,"2016-11-10","20.0"
"982",22,"2016-11-10","19.6"
"983",23,"2016-11-10","19.2"
"984",24,"2016-11-10","18.7"
"985",1,"2016-11-11","18.5"
"986",2,"2016-11-11","18.6"
"987",3,"2016-11-11","18.3"
"988",4,"2016-11-11","18.3"
"989",5,"2016-11-11","18.3"
"990",6,"2016-11-11","18.2"
"991",7,"2016-11-11","18.9"
"992",8,"2016-11-11","20.1"
"993",9,"2016-11-11","22.2"
"994",10,"2016-11-11","25.0"
"995",11,"2016-11-11","27.7"
"996",12,"2016-11-11","27.6"
"997",13,"2016-11-11","27.2"
"998",14,"2016-11-11","27.8"
"999",15,"2016-11-11","26.5"
"1000",16,"2016-11-11","25.7"
"1001",17,"2016-11-11","24.9"
"1002",18,"2016-11-11","24.1"
"1003",19,"2016-11-11","23.1"
"1004",20,"2016-11-11","22.5"
"1005",21,"2016-11-11","22.6"
"1006",22,"2016-11-11","22.2"
"1007",23,"2016-11-11","22.6"
"1008",24,"2016-11-11","22.3"
"1009",1,"2016-11-12","22.5"
"1010",2,"2016-11-12","22.1"
"1011",3,"2016-11-12","X"
"1012",4,"2016-11-12","22.1"
"1013",5,"2016-11-12","21.7"
"1014",6,"2016-11-12","21.3"
"1015",7,"2016-11-12","21.8"
"1016",8,"2016-11-12","24.3"
"1017",9,"2016-11-12","26.7"
"1018",10,"2016-11-12","28.3"
"1019",11,"2016-11-12","29.2"
"1020",12,"2016-11-12","30.3"
"1021",13,"2016-11-12","30.3"
"1022",14,"2016-11-12","29.1"
"1023",15,"2016-11-12","27.9"
"1024",16,"2016-11-12","27.8"
"1025",17,"2016-11-12","26.2"
"1026",18,"2016-11-12","25.0"
"1027",19,"2016-11-12","25.1"
"1028",20,"2016-11-12","24.0"
"1029",21,"2016-11-12","23.3"
"1030",22,"2016-11-12","22.8"
"1031",23,"2016-11-12","21.7"
"1032",24,"2016-11-12","22.1"
"1033",1,"2016-11-13","21.6"
"1034",2,"2016-11-13","21.3"
"1035",3,"2016-11-13","20.8"
"1036",4,"2016-11-13","20.8"
"1037",5,"2016-11-13","20.5"
"1038",6,"2016-11-13","20.1"
"1039",7,"2016-11-13","20.4"
"1040",8,"2016-11-13","23.8"
"1041",9,"2016-11-13","26.7"
"1042",10,"2016-11-13","29.0"
"1043",11,"2016-11-13","28.9"
"1044",12,"2016-11-13","29.4"
"1045",13,"2016-11-13","30.2"
"1046",14,"2016-11-13","29.1"
"1047",15,"2016-11-13","29.1"
"1048",16,"2016-11-13","27.8"
"1049",17,"2016-11-13","25.9"
"1050",18,"2016-11-13","24.8"
"1051",19,"2016-11-13","23.7"
"1052",20,"2016-11-13","23.3"
"1053",21,"2016-11-13","22.4"
"1054",22,"2016-11-13","22.3"
"1055",23,"2016-11-13","22.1"
"1056",24,"2016-11-13","21.6"
"1057",1,"2016-11-14","21.4"
"1058",2,"2016-11-14","21.5"
"1059",3,"2016-11-14","21.6"
"1060",4,"2016-11-14","21.8"
"1061",5,"2016-11-14","22.3"
"1062",6,"2016-11-14","22.4"
"1063",7,"2016-11-14","22.5"
"1064",8,"2016-11-14","24.5"
"1065",9,"2016-11-14","26.8"
"1066",10,"2016-11-14","27.7"
"1067",11,"2016-11-14","28.1"
"1068",12,"2016-11-14","29.8"
"1069",13,"2016-11-14","30.9"
"1070",14,"2016-11-14","31.4"
"1071",15,"2016-11-14","29.5"
"1072",16,"2016-11-14","27.8"
"1073",17,"2016-11-14","26.6"
"1074",18,"2016-11-14","25.4"
"1075",19,"2016-11-14","24.7"
"1076",20,"2016-11-14","23.6"
"1077",21,"2016-11-14","23.0"
"1078",22,"2016-11-14","22.4"
"1079",23,"2016-11-14","X"
"1080",24,"2016-11-14","21.6"
"1081",1,"2016-11-15","21.3"
"1082",2,"2016-11-15","21.3"
"1083",3,"2016-11-15","21.3"
"1084",4,"2016-11-15","21.3"
"1085",5,"2016-11-15","21.6"
"1086",6,"2016-11-15","21.3"
"1087",7,"2016-11-15","21.3"
"1088",8,"2016-11-15","23.3"
"1089",9,"2016-11-15","24.7"
"1090",10,"2016-11-15","26.7"
"1091",11,"2016-11-15","28.4"
"1092",12,"2016-11-15","29.7"
"1093",13,"2016-11-15","30.2"
"1094",14,"2016-11-15","29.9"
"1095",15,"2016-11-15","28.2"
"1096",16,"2016-11-15","27.8"
"1097",17,"2016-11-15","26.3"
"1098",18,"2016-11-15","25.2"
"1099",19,"2016-11-15","24.9"
"1100",20,"2016-11-15","23.7"
"1101",21,"2016-11-15","23.0"
"1102",22,"2016-11-15","22.6"
"1103",23,"2016-11-15","22.6"
"1104",24,"2016-11-15","22.3"
"1105",1,"2016-11-16","21.9"
"1106",2,"2016-11-16","21.8"
"1107",3,"2016-11-16","21.9"
"1108",4,"2016-11-16","21.5"
"1109",5,"2016-11-16","20.9"
"1110",6,"2016-11-16","20.8"
"1111",7,"2016-11-16","20.6"
"1112",8,"2016-11-16","22.7"
"1113",9,"2016-11-16","24.7"
"1114",10,"2016-11-16","X"
"1115",11,"2016-11-16","29.3"
"1116",12,"2016-11-16","29.1"
"1117",13,"2016-11-16","30.2"
"1118",14,"2016-11-16","29.4"
"1119",15,"2016-11-16","28.8"
"1120",16,"2016-11-16","27.5"
"1121",17,"2016-11-16","25.6"
"1122",18,"2016-11-16","24.6"
"1123",19,"2016-11-16","23.5"
"1124",20,"2016-11-16","22.7"
"1125",21,"2016-11-16","22.2"
"1126",22,"2016-11-16","21.4"
"1127",23,"2016-11-16","21.4"
"1128",24,"2016-11-16","21.3"
"1129",1,"2016-11-17","21.4"
"1130",2,"2016-11-17","20.9"
"1131",3,"2016-11-17","21.0"
"1132",4,"2016-11-17","21.2"
"1133",5,"2016-11-17","21.6"
"1134",6,"2016-11-17","21.6"
"1135",7,"2016-11-17","21.7"
"1136",8,"2016-11-17","23.3"
"1137",9,"2016-11-17","25.3"
"1138",10,"2016-11-17","27.1"
"1139",11,"2016-11-17","27.6"
"1140",12,"2016-11-17","28.9"
"1141",13,"2016-11-17","28.9"
"1142",14,"2016-11-17","28.9"
"1143",15,"2016-11-17","X"
"1144",16,"2016-11-17","27.9"
"1145",17,"2016-11-17","26.4"
"1146",18,"2016-11-17","24.9"
"1147",19,"2016-11-17","23.9"
"1148",20,"2016-11-17","23.4"
"1149",21,"2016-11-17","22.7"
"1150",22,"2016-11-17","22.4"
"1151",23,"2016-11-17","21.7"
"1152",24,"2016-11-17","21.6"
"1153",1,"2016-11-18","21.4"
"1154",2,"2016-11-18","21.7"
"1155",3,"2016-11-18","21.6"
"1156",4,"2016-11-18","21.5"
"1157",5,"2016-11-18","21.7"
"1158",6,"2016-11-18","21.5"
"1159",7,"2016-11-18","21.7"
"1160",8,"2016-11-18","22.4"
"1161",9,"2016-11-18","24.1"
"1162",10,"2016-11-18","26.3"
"1163",11,"2016-11-18","28.3"
"1164",12,"2016-11-18","28.8"
"1165",13,"2016-11-18","29.7"
"1166",14,"2016-11-18","30.1"
"1167",15,"2016-11-18","29.4"
"1168",16,"2016-11-18","27.8"
"1169",17,"2016-11-18","X"
"1170",18,"2016-11-18","X"
"1171",19,"2016-11-18","X"
"1172",20,"2016-11-18","X"
"1173",21,"2016-11-18","23.2"
"1174",22,"2016-11-18","22.5"
"1175",23,"2016-11-18","22.3"
"1176",24,"2016-11-18","21.9"
"1177",1,"2016-11-19","21.6"
"1178",2,"2016-11-19","21.1"
"1179",3,"2016-11-19","20.8"
"1180",4,"2016-11-19","20.8"
"1181",5,"2016-11-19","20.5"
"1182",6,"2016-11-19","20.4"
"1183",7,"2016-11-19","20.8"
"1184",8,"2016-11-19","22.6"
"1185",9,"2016-11-19","26.2"
"1186",10,"2016-11-19","29.0"
"1187",11,"2016-11-19","30.0"
"1188",12,"2016-11-19","31.4"
"1189",13,"2016-11-19","32.0"
"1190",14,"2016-11-19","31.4"
"1191",15,"2016-11-19","30.9"
"1192",16,"2016-11-19","29.6"
"1193",17,"2016-11-19","27.6"
"1194",18,"2016-11-19","25.9"
"1195",19,"2016-11-19","24.7"
"1196",20,"2016-11-19","23.6"
"1197",21,"2016-11-19","23.1"
"1198",22,"2016-11-19","22.1"
"1199",23,"2016-11-19","23.4"
"1200",24,"2016-11-19","23.1"
"1201",1,"2016-11-20","23.6"
"1202",2,"2016-11-20","22.7"
"1203",3,"2016-11-20","22.5"
"1204",4,"2016-11-20","20.9"
"1205",5,"2016-11-20","21.2"
"1206",6,"2016-11-20","21.0"
"1207",7,"2016-11-20","21.0"
"1208",8,"2016-11-20","22.4"
"1209",9,"2016-11-20","26.0"
"1210",10,"2016-11-20","27.7"
"1211",11,"2016-11-20","X"
"1212",12,"2016-11-20","29.2"
"1213",13,"2016-11-20","26.3"
"1214",14,"2016-11-20","27.6"
"1215",15,"2016-11-20","27.3"
"1216",16,"2016-11-20","26.4"
"1217",17,"2016-11-20","25.5"
"1218",18,"2016-11-20","24.8"
"1219",19,"2016-11-20","25.0"
"1220",20,"2016-11-20","23.6"
"1221",21,"2016-11-20","24.3"
"1222",22,"2016-11-20","23.8"
"1223",23,"2016-11-20","23.7"
"1224",24,"2016-11-20","23.4"
"1225",1,"2016-11-21","22.9"
"1226",2,"2016-11-21","22.6"
"1227",3,"2016-11-21","22.5"
"1228",4,"2016-11-21","22.6"
"1229",5,"2016-11-21","22.6"
"1230",6,"2016-11-21","22.3"
"1231",7,"2016-11-21","22.5"
"1232",8,"2016-11-21","22.9"
"1233",9,"2016-11-21","24.5"
"1234",10,"2016-11-21","25.9"
"1235",11,"2016-11-21","26.9"
"1236",12,"2016-11-21","28.8"
"1237",13,"2016-11-21","28.1"
"1238",14,"2016-11-21","27.9"
"1239",15,"2016-11-21","27.7"
"1240",16,"2016-11-21","27.0"
"1241",17,"2016-11-21","26.1"
"1242",18,"2016-11-21","25.7"
"1243",19,"2016-11-21","25.2"
"1244",20,"2016-11-21","24.7"
"1245",21,"2016-11-21","24.0"
"1246",22,"2016-11-21","23.6"
"1247",23,"2016-11-21","23.2"
"1248",24,"2016-11-21","22.6"
"1249",1,"2016-11-22","22.4"
"1250",2,"2016-11-22","22.7"
"1251",3,"2016-11-22","22.5"
"1252",4,"2016-11-22","22.9"
"1253",5,"2016-11-22","22.8"
"1254",6,"2016-11-22","22.6"
"1255",7,"2016-11-22","22.7"
"1256",8,"2016-11-22","23.0"
"1257",9,"2016-11-22","23.5"
"1258",10,"2016-11-22","23.8"
"1259",11,"2016-11-22","24.0"
"1260",12,"2016-11-22","25.3"
"1261",13,"2016-11-22","26.0"
"1262",14,"2016-11-22","25.8"
"1263",15,"2016-11-22","25.6"
"1264",16,"2016-11-22","24.8"
"1265",17,"2016-11-22","24.0"
"1266",18,"2016-11-22","23.6"
"1267",19,"2016-11-22","23.3"
"1268",20,"2016-11-22","23.2"
"1269",21,"2016-11-22","23.1"
"1270",22,"2016-11-22","23.0"
"1271",23,"2016-11-22","22.8"
"1272",24,"2016-11-22","X"
"1273",1,"2016-11-23","22.5"
"1274",2,"2016-11-23","22.3"
"1275",3,"2016-11-23","21.8"
"1276",4,"2016-11-23","21.8"
"1277",5,"2016-11-23","21.7"
"1278",6,"2016-11-23","21.8"
"1279",7,"2016-11-23","21.8"
"1280",8,"2016-11-23","21.9"
"1281",9,"2016-11-23","22.0"
"1282",10,"2016-11-23","21.8"
"1283",11,"2016-11-23","21.0"
"1284",12,"2016-11-23","21.3"
"1285",13,"2016-11-23","21.9"
"1286",14,"2016-11-23","23.3"
"1287",15,"2016-11-23","24.0"
"1288",16,"2016-11-23","X"
"1289",17,"2016-11-23","22.5"
"1290",18,"2016-11-23","21.8"
"1291",19,"2016-11-23","21.4"
"1292",20,"2016-11-23","21.2"
"1293",21,"2016-11-23","20.8"
"1294",22,"2016-11-23","20.2"
"1295",23,"2016-11-23","19.9"
"1296",24,"2016-11-23","19.4"
"1297",1,"2016-11-24","19.2"
"1298",2,"2016-11-24","19.1"
"1299",3,"2016-11-24","19.0"
"1300",4,"2016-11-24","18.8"
"1301",5,"2016-11-24","18.6"
"1302",6,"2016-11-24","18.6"
"1303",7,"2016-11-24","18.6"
"1304",8,"2016-11-24","18.9"
"1305",9,"2016-11-24","20.1"
"1306",10,"2016-11-24","22.1"
"1307",11,"2016-11-24","23.1"
"1308",12,"2016-11-24","23.9"
"1309",13,"2016-11-24","25.8"
"1310",14,"2016-11-24","27.1"
"1311",15,"2016-11-24","26.4"
"1312",16,"2016-11-24","25.2"
"1313",17,"2016-11-24","24.3"
"1314",18,"2016-11-24","22.3"
"1315",19,"2016-11-24","21.5"
"1316",20,"2016-11-24","20.8"
"1317",21,"2016-11-24","20.3"
"1318",22,"2016-11-24","20.2"
"1319",23,"2016-11-24","20.3"
"1320",24,"2016-11-24","19.9"
"1321",1,"2016-11-25","19.7"
"1322",2,"2016-11-25","X"
"1323",3,"2016-11-25","19.0"
"1324",4,"2016-11-25","18.6"
"1325",5,"2016-11-25","17.9"
"1326",6,"2016-11-25","17.7"
"1327",7,"2016-11-25","17.9"
"1328",8,"2016-11-25","20.1"
"1329",9,"2016-11-25","22.6"
"1330",10,"2016-11-25","24.3"
"1331",11,"2016-11-25","25.9"
"1332",12,"2016-11-25","26.9"
"1333",13,"2016-11-25","28.0"
"1334",14,"2016-11-25","27.9"
"1335",15,"2016-11-25","27.1"
"1336",16,"2016-11-25","26.2"
"1337",17,"2016-11-25","24.7"
"1338",18,"2016-11-25","24.1"
"1339",19,"2016-11-25","23.3"
"1340",20,"2016-11-25","22.7"
"1341",21,"2016-11-25","22.4"
"1342",22,"2016-11-25","21.2"
"1343",23,"2016-11-25","20.8"
"1344",24,"2016-11-25","20.7"
"1345",1,"2016-11-26","20.7"
"1346",2,"2016-11-26","20.3"
"1347",3,"2016-11-26","20.4"
"1348",4,"2016-11-26","20.1"
"1349",5,"2016-11-26","19.5"
"1350",6,"2016-11-26","20.1"
"1351",7,"2016-11-26","20.0"
"1352",8,"2016-11-26","21.4"
"1353",9,"2016-11-26","24.1"
"1354",10,"2016-11-26","26.6"
"1355",11,"2016-11-26","26.7"
"1356",12,"2016-11-26","27.0"
"1357",13,"2016-11-26","26.3"
"1358",14,"2016-11-26","26.1"
"1359",15,"2016-11-26","25.5"
"1360",16,"2016-11-26","24.5"
"1361",17,"2016-11-26","23.1"
"1362",18,"2016-11-26","21.7"
"1363",19,"2016-11-26","21.3"
"1364",20,"2016-11-26","21.2"
"1365",21,"2016-11-26","21.2"
"1366",22,"2016-11-26","21.3"
"1367",23,"2016-11-26","21.3"
"1368",24,"2016-11-26","20.3"
"1369",1,"2016-11-27","20.6"
"1370",2,"2016-11-27","20.7"
"1371",3,"2016-11-27","20.5"
"1372",4,"2016-11-27","19.9"
"1373",5,"2016-11-27","19.1"
"1374",6,"2016-11-27","19.1"
"1375",7,"2016-11-27","19.3"
"1376",8,"2016-11-27","19.0"
"1377",9,"2016-11-27","18.2"
"1378",10,"2016-11-27","18.2"
"1379",11,"2016-11-27","18.7"
"1380",12,"2016-11-27","18.6"
"1381",13,"2016-11-27","19.0"
"1382",14,"2016-11-27","19.1"
"1383",15,"2016-11-27","X"
"1384",16,"2016-11-27","19.1"
"1385",17,"2016-11-27","19.3"
"1386",18,"2016-11-27","19.1"
"1387",19,"2016-11-27","19.0"
"1388",20,"2016-11-27","18.7"
"1389",21,"2016-11-27","X"
"1390",22,"2016-11-27","18.0"
"1391",23,"2016-11-27","18.0"
"1392",24,"2016-11-27","17.9"
"1393",1,"2016-11-28","17.9"
"1394",2,"2016-11-28","17.8"
"1395",3,"2016-11-28","17.7"
"1396",4,"2016-11-28","17.6"
"1397",5,"2016-11-28","17.5"
"1398",6,"2016-11-28","17.6"
"1399",7,"2016-11-28","17.6"
"1400",8,"2016-11-28","18.2"
"1401",9,"2016-11-28","20.3"
"1402",10,"2016-11-28","22.0"
"1403",11,"2016-11-28","23.3"
"1404",12,"2016-11-28","22.5"
"1405",13,"2016-11-28","22.8"
"1406",14,"2016-11-28","23.9"
"1407",15,"2016-11-28","23.2"
"1408",16,"2016-11-28","22.6"
"1409",17,"2016-11-28","21.5"
"1410",18,"2016-11-28","20.8"
"1411",19,"2016-11-28","20.5"
"1412",20,"2016-11-28","20.2"
"1413",21,"2016-11-28","20.0"
"1414",22,"2016-11-28","19.4"
"1415",23,"2016-11-28","19.0"
"1416",24,"2016-11-28","18.6"
"1417",1,"2016-11-29","18.6"
"1418",2,"2016-11-29","18.6"
"1419",3,"2016-11-29","18.5"
"1420",4,"2016-11-29","X"
"1421",5,"2016-11-29","17.8"
"1422",6,"2016-11-29","17.5"
"1423",7,"2016-11-29","18.0"
"1424",8,"2016-11-29","19.5"
"1425",9,"2016-11-29","21.6"
"1426",10,"2016-11-29","23.5"
"1427",11,"2016-11-29","23.8"
"1428",12,"2016-11-29","25.9"
"1429",13,"2016-11-29","24.8"
"1430",14,"2016-11-29","25.0"
"1431",15,"2016-11-29","24.4"
"1432",16,"2016-11-29","24.2"
"1433",17,"2016-11-29","23.2"
"1434",18,"2016-11-29","22.5"
"1435",19,"2016-11-29","22.0"
"1436",20,"2016-11-29","X"
"1437",21,"2016-11-29","20.5"
"1438",22,"2016-11-29","20.6"
"1439",23,"2016-11-29","19.9"
"1440",24,"2016-11-29","20.1"
"1441",1,"2016-11-30","X"
"1442",2,"2016-11-30","20.2"
"1443",3,"2016-11-30","20.2"
"1444",4,"2016-11-30","20.2"
"1445",5,"2016-11-30","20.3"
"1446",6,"2016-11-30","20.1"
"1447",7,"2016-11-30","20.3"
"1448",8,"2016-11-30","20.4"
"1449",9,"2016-11-30","21.5"
"1450",10,"2016-11-30","23.1"
"1451",11,"2016-11-30","24.1"
"1452",12,"2016-11-30","24.3"
"1453",13,"2016-11-30","23.4"
"1454",14,"2016-11-30","24.0"
"1455",15,"2016-11-30","23.9"
"1456",16,"2016-11-30","23.3"
"1457",17,"2016-11-30","22.2"
"1458",18,"2016-11-30","21.8"
"1459",19,"2016-11-30","21.5"
"1460",20,"2016-11-30","21.7"
"1461",21,"2016-11-30","21.3"
"1462",22,"2016-11-30","21.0"
"1463",23,"2016-11-30","21.0"
"1464",24,"2016-11-30","20.7"
"1465",1,"2016-12-01","20.7"
"1466",2,"2016-12-01","20.7"
"1467",3,"2016-12-01","20.5"
"1468",4,"2016-12-01","20.4"
"1469",5,"2016-12-01","20.3"
"1470",6,"2016-12-01","X"
"1471",7,"2016-12-01","20.4"
"1472",8,"2016-12-01","21.1"
"1473",9,"2016-12-01","23.6"
"1474",10,"2016-12-01","24.2"
"1475",11,"2016-12-01","24.5"
"1476",12,"2016-12-01","25.7"
"1477",13,"2016-12-01","26.2"
"1478",14,"2016-12-01","26.2"
"1479",15,"2016-12-01","26.0"
"1480",16,"2016-12-01","24.7"
"1481",17,"2016-12-01","21.8"
"1482",18,"2016-12-01","19.9"
"1483",19,"2016-12-01","19.2"
"1484",20,"2016-12-01","18.7"
"1485",21,"2016-12-01","18.2"
"1486",22,"2016-12-01","18.0"
"1487",23,"2016-12-01","17.8"
"1488",24,"2016-12-01","17.7"
"1489",1,"2016-12-02","17.6"
"1490",2,"2016-12-02","17.2"
"1491",3,"2016-12-02","17.6"
"1492",4,"2016-12-02","17.7"
"1493",5,"2016-12-02","17.8"
"1494",6,"2016-12-02","17.9"
"1495",7,"2016-12-02","18.1"
"1496",8,"2016-12-02","19.2"
"1497",9,"2016-12-02","20.3"
"1498",10,"2016-12-02","22.6"
"1499",11,"2016-12-02","23.6"
"1500",12,"2016-12-02","24.8"
"1501",13,"2016-12-02","X"
"1502",14,"2016-12-02","26.4"
"1503",15,"2016-12-02","25.3"
"1504",16,"2016-12-02","25.0"
"1505",17,"2016-12-02","23.4"
"1506",18,"2016-12-02","22.0"
"1507",19,"2016-12-02","21.4"
"1508",20,"2016-12-02","20.5"
"1509",21,"2016-12-02","19.7"
"1510",22,"2016-12-02","19.0"
"1511",23,"2016-12-02","18.6"
"1512",24,"2016-12-02","18.2"
"1513",1,"2016-12-03","17.9"
"1514",2,"2016-12-03","17.6"
"1515",3,"2016-12-03","17.4"
"1516",4,"2016-12-03","17.1"
"1517",5,"2016-12-03","X"
"1518",6,"2016-12-03","17.0"
"1519",7,"2016-12-03","17.2"
"1520",8,"2016-12-03","18.7"
"1521",9,"2016-12-03","21.5"
"1522",10,"2016-12-03","23.3"
"1523",11,"2016-12-03","25.0"
"1524",12,"2016-12-03","26.0"
